Path,height,weight,BMI
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0901.jpg,1.85,98.0,28.634039444850252
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0902.jpg,1.67,43.0,15.418265265875435
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0903.jpg,1.68,48.0,17.006802721088437
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0904.jpg,1.8,65.0,20.061728395061728
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0905.jpg,1.7,50.0,17.301038062283737
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0906.jpg,1.63,44.0,16.560653393052053
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0908.jpg,1.8,67.0,20.679012345679013
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0909.jpg,1.63,51.0,19.195302796492154
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0910.jpg,1.67,45.0,16.1353938828929
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0911.jpg,1.65,43.0,15.794306703397615
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0912.jpg,1.78,65.0,20.515086478979924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0913.jpg,1.67,48.0,17.21108680841909
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0914.jpg,1.83,65.0,19.409358296754156
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0915.jpg,1.68,48.0,17.006802721088437
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0916.jpg,1.75,66.0,21.551020408163264
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0917.jpg,1.665,48.0,17.3146119092065
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0918.jpg,1.85,70.0,20.45288531775018
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0919.jpg,1.79,70.0,21.847008520333322
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0920.jpg,1.63,45.0,16.937031879257784
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0921.jpg,1.73,52.0,17.374452871796585
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0922.jpg,1.89,75.0,20.99605274208449
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0923.jpg,1.82,73.0,22.03840115928028
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0924.jpg,1.83,65.0,19.409358296754156
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0925.jpg,1.68,45.0,15.94387755102041
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0926.jpg,1.83,68.0,20.305174833527424
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0927.jpg,1.62,42.0,16.00365797896662
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0928.jpg,1.65,48.0,17.63085399449036
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0929.jpg,1.71,49.0,16.75729284224206
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0930.jpg,1.8,70.0,21.604938271604937
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0931.jpg,1.81,68.0,20.756387167668876
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0932.jpg,1.74,81.0,26.7538644470868
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0933.jpg,1.84,72.0,21.266540642722116
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0934.jpg,1.85,73.0,21.32943754565376
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0935.jpg,1.78,72.0,22.724403484408533
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0936.jpg,1.76,66.0,21.306818181818183
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0937.jpg,1.7,50.0,17.301038062283737
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0938.jpg,1.6,40.0,15.624999999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0939.jpg,1.83,72.0,21.49959688255845
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0940.jpg,1.8,70.0,21.604938271604937
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0941.jpg,1.77,65.0,20.747550193111813
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0942.jpg,1.66,50.0,18.144868631151112
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0943.jpg,1.8,68.0,20.98765432098765
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0944.jpg,1.65,54.0,19.834710743801654
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0945.jpg,1.65,48.0,17.63085399449036
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0946.jpg,1.67,47.0,16.85252249991036
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0947.jpg,1.8,72.0,22.22222222222222
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0948.jpg,1.65,48.0,17.63085399449036
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0949.jpg,1.8,65.0,20.061728395061728
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0950.jpg,1.75,65.0,21.224489795918366
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0951.jpg,1.66,50.0,18.144868631151112
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0952.jpg,1.67,48.0,17.21108680841909
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0953.jpg,1.8,70.0,21.604938271604937
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0954.jpg,1.66,45.0,16.330381768036002
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0955.jpg,1.82,70.0,21.132713440405748
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0956.jpg,1.83,72.0,21.49959688255845
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0957.jpg,1.62,45.0,17.146776406035663
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0958.jpg,1.75,62.0,20.244897959183675
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0959.jpg,1.67,47.0,16.85252249991036
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0960.jpg,1.64,46.0,17.102914931588344
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0961.jpg,1.65,45.0,16.528925619834713
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0962.jpg,1.8,70.0,21.604938271604937
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0963.jpg,1.72,52.0,17.577068685776098
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0964.jpg,1.64,46.0,17.102914931588344
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0965.jpg,1.65,55.0,20.202020202020204
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0966.jpg,1.78,62.0,19.568236333796236
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0967.jpg,1.82,73.0,22.03840115928028
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0968.jpg,1.66,45.0,16.330381768036002
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0969.jpg,1.7,51.0,17.647058823529413
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0970.jpg,1.7,60.0,20.761245674740486
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0971.jpg,1.7,48.0,16.60899653979239
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0972.jpg,1.65,46.0,16.896235078053262
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0973.jpg,1.8,68.0,20.98765432098765
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0974.jpg,1.76,68.0,21.952479338842977
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0975.jpg,1.6,45.0,17.578124999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0976.jpg,1.69,50.0,17.506389832288786
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0977.jpg,1.8,76.0,23.456790123456788
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0978.jpg,1.8,68.0,20.98765432098765
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0979.jpg,1.66,45.0,16.330381768036002
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0980.jpg,1.68,48.0,17.006802721088437
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0981.jpg,1.8,74.0,22.839506172839506
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0982.jpg,1.78,65.0,20.515086478979924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0983.jpg,1.77,75.0,23.93948099205209
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0984.jpg,1.68,50.0,17.71541950113379
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0985.jpg,1.81,75.0,22.89307408198773
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0986.jpg,1.83,67.0,20.00656932126967
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0987.jpg,1.65,42.0,15.426997245179065
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0988.jpg,1.65,48.0,17.63085399449036
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0989.jpg,1.68,49.0,17.361111111111114
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0990.jpg,1.68,48.0,17.006802721088437
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0991.jpg,1.8,70.0,21.604938271604937
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0992.jpg,1.865,65.0,18.68769271683114
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0993.jpg,1.7,50.0,17.301038062283737
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0994.jpg,1.72,52.0,17.577068685776098
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0995.jpg,1.8,72.0,22.22222222222222
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0996.jpg,1.78,70.0,22.093170054286073
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0997.jpg,1.8,62.0,19.1358024691358
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0998.jpg,1.8,82.0,25.30864197530864
/content/gdrive/My Drive/FaceToBMI/data/asia/images/0999.jpg,1.79,65.0,20.286507911738084
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1000.jpg,1.67,46.0,16.493958191401628
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1001.jpg,1.85,70.0,20.45288531775018
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1002.jpg,1.81,71.0,21.672110130948383
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1003.jpg,1.77,68.0,21.705129432793896
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1004.jpg,1.82,72.0,21.736505252988767
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1005.jpg,1.68,48.0,17.006802721088437
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1006.jpg,1.79,62.0,19.350207546580943
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1007.jpg,1.78,73.0,23.04002019946976
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1008.jpg,1.8,60.0,18.51851851851852
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1009.jpg,1.83,68.0,20.305174833527424
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1010.jpg,1.64,47.0,17.474717430101133
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1011.jpg,1.74,52.0,17.17532038578412
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1012.jpg,1.65,50.0,18.36547291092746
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1013.jpg,1.6,47.0,18.359374999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1014.jpg,1.7,42.0,14.532871972318341
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1015.jpg,1.71,55.0,18.80920625149619
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1016.jpg,1.86,73.0,21.10070528384784
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1017.jpg,1.64,45.0,16.731112433075552
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1018.jpg,1.81,77.0,23.503556057507403
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1019.jpg,1.76,65.0,20.983987603305785
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1020.jpg,1.58,43.0,17.224803717352987
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1021.jpg,1.71,63.0,21.545090797168363
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1022.jpg,1.79,73.0,22.783308885490467
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1023.jpg,1.74,84.0,27.74474831549742
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1024.jpg,1.64,47.0,17.474717430101133
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1025.jpg,1.65,40.0,14.692378328741967
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1026.jpg,1.6,40.0,15.624999999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1027.jpg,1.77,58.0,18.513198633853616
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1028.jpg,1.74,70.0,23.120623596247853
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1030.jpg,1.63,45.0,16.937031879257784
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1031.jpg,1.58,49.0,19.62826470116968
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1032.jpg,1.6,46.0,17.968749999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1033.jpg,1.23,23.0,15.202591050300748
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1034.jpg,1.64,42.0,15.615704937537183
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1035.jpg,1.8,73.0,22.530864197530864
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1036.jpg,1.68,63.0,22.321428571428577
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1037.jpg,1.69,50.0,17.506389832288786
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1038.jpg,1.61,44.0,16.97465375564214
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1039.jpg,1.73,53.0,17.70857696548498
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1040.jpg,1.72,74.0,25.013520822065985
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1041.jpg,1.65,53.0,19.467401285583104
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1042.jpg,1.845,73.0,21.44520090187352
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1043.jpg,1.6,44.0,17.187499999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1044.jpg,1.81,61.0,18.619700253350018
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1045.jpg,1.59,50.0,19.77769866698311
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1046.jpg,1.68,54.0,19.13265306122449
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1047.jpg,1.68,50.0,17.71541950113379
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1048.jpg,1.7,68.0,23.529411764705884
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1049.jpg,1.57,43.0,17.444926771877153
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1050.jpg,1.6,43.0,16.796874999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1051.jpg,1.69,41.0,14.355239662476805
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1052.jpg,1.64,53.0,19.705532421177875
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1053.jpg,1.8,68.0,20.98765432098765
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1054.jpg,1.64,44.7,16.619571683521716
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1055.jpg,1.6,45.0,17.578124999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1056.jpg,1.6,45.0,17.578124999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1057.jpg,1.68,60.0,21.258503401360546
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1058.jpg,1.75,61.0,19.918367346938776
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1059.jpg,1.69,60.0,21.007667798746546
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1060.jpg,1.78,64.0,20.199469763918696
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1061.jpg,1.645,40.0,14.781829436165594
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1062.jpg,1.85,73.0,21.32943754565376
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1063.jpg,1.75,65.0,21.224489795918366
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1064.jpg,1.75,84.0,27.428571428571427
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1065.jpg,1.78,65.0,20.515086478979924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1066.jpg,1.67,62.0,22.230987127541326
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1067.jpg,1.7,65.0,22.49134948096886
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1068.jpg,1.7,50.0,17.301038062283737
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1069.jpg,1.8,70.0,21.604938271604937
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1070.jpg,1.63,49.0,18.442545824080696
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1071.jpg,1.74,61.0,20.147971991015986
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1072.jpg,1.61,44.0,16.97465375564214
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1073.jpg,1.77,61.0,19.4707778735357
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1074.jpg,1.635,54.0,20.20031983839744
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1075.jpg,1.8,65.0,20.061728395061728
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1076.jpg,1.65,56.0,20.569329660238754
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1077.jpg,1.68,54.0,19.13265306122449
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1078.jpg,1.81,62.0,18.924941241109856
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1080.jpg,1.66,78.0,28.305995064595734
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1081.jpg,1.58,48.0,19.227687870533565
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1082.jpg,1.78,56.0,17.67453604342886
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1083.jpg,1.82,65.0,19.623233908948194
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1084.jpg,1.59,40.0,15.822158933586486
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1085.jpg,1.7,57.0,19.723183391003463
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1086.jpg,1.7,63.0,21.79930795847751
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1087.jpg,1.74,125.0,41.28682785044259
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1088.jpg,1.7,58.0,20.06920415224914
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1089.jpg,1.76,74.0,23.889462809917354
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1090.jpg,1.8,71.0,21.91358024691358
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1091.jpg,1.85,65.0,18.991964937910883
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1092.jpg,1.74,58.0,19.157088122605362
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1093.jpg,1.8,65.0,20.061728395061728
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1094.jpg,1.6,46.0,17.968749999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1095.jpg,1.7,80.0,27.68166089965398
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1096.jpg,1.82,65.0,19.623233908948194
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1097.jpg,1.8,65.0,20.061728395061728
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1098.jpg,1.61,65.0,25.076193048107708
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1099.jpg,1.7,55.0,19.031141868512112
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1100.jpg,1.55,42.0,17.48178980228928
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1101.jpg,1.67,58.0,20.796729893506402
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1102.jpg,1.6,40.0,15.624999999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1103.jpg,1.76,63.0,20.33832644628099
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1104.jpg,1.56,40.0,16.43655489809336
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1105.jpg,1.71,49.0,16.75729284224206
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1106.jpg,1.77,57.0,18.194005553959588
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1107.jpg,1.78,65.0,20.515086478979924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1108.jpg,1.77,68.0,21.705129432793896
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1109.jpg,1.83,71.0,21.20099137030069
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1110.jpg,1.58,43.0,17.224803717352987
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1111.jpg,1.72,58.0,19.60519199567334
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1112.jpg,1.85,68.0,19.86851716581446
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1113.jpg,1.69,70.0,24.508945765204302
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1115.jpg,1.65,65.0,23.875114784205696
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1116.jpg,1.78,61.0,19.252619618735007
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1117.jpg,1.66,44.0,15.967484395412978
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1118.jpg,1.84,74.0,21.85727788279773
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1119.jpg,1.6980000000000002,48.0,16.648145604681456
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1120.jpg,1.66,52.0,18.870663376397157
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1121.jpg,1.67,49.0,17.569651116927822
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1122.jpg,1.58,42.0,16.82422688671687
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1123.jpg,1.58,51.0,20.429418362441915
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1124.jpg,1.61,43.0,16.58886617028664
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1125.jpg,1.76,57.0,18.401342975206614
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1126.jpg,1.7,66.0,22.837370242214536
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1128.jpg,1.73,74.0,24.725182932941294
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1129.jpg,1.7,62.0,21.453287197231838
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1130.jpg,1.76,68.0,21.952479338842977
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1131.jpg,1.62,45.0,17.146776406035663
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1132.jpg,1.6,41.0,16.015624999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1133.jpg,1.76,60.0,19.369834710743802
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1134.jpg,1.47,37.0,17.122495256606044
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1135.jpg,1.74,65.0,21.469150482230148
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1136.jpg,1.63,43.0,16.184274906846326
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1137.jpg,1.77,69.0,22.024322512687924
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1138.jpg,1.75,58.0,18.93877551020408
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1139.jpg,1.75,60.0,19.591836734693878
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1140.jpg,1.76,68.0,21.952479338842977
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1141.jpg,1.82,68.0,20.528921627822726
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1142.jpg,1.73,57.0,19.045073340238563
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1143.jpg,1.8,78.0,24.074074074074073
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1144.jpg,1.73,56.0,18.710949246550168
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1145.jpg,1.81,62.0,18.924941241109856
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1146.jpg,1.81,82.0,25.029760996306585
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1147.jpg,1.66,45.0,16.330381768036002
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1148.jpg,1.57,46.0,18.662014686194166
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1149.jpg,1.77,65.0,20.747550193111813
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1150.jpg,1.77,65.0,20.747550193111813
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1152.jpg,1.6,40.0,15.624999999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1153.jpg,1.83,70.0,20.902385858042937
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1154.jpg,1.76,63.0,20.33832644628099
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1155.jpg,1.76,63.0,20.33832644628099
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1156.jpg,1.68,55.0,19.48696145124717
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1157.jpg,1.76,60.0,19.369834710743802
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1158.jpg,1.82,60.0,18.11375437749064
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1159.jpg,1.8,58.0,17.901234567901234
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1161.jpg,1.56,43.0,17.66929651545036
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1162.jpg,1.665,54.0,19.478938397857316
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1163.jpg,1.64,49.0,18.218322427126715
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1164.jpg,1.63,38.0,14.302382475817684
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1165.jpg,1.55,42.0,17.48178980228928
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1166.jpg,1.74,62.0,20.478266613819528
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1167.jpg,1.76,75.0,24.212293388429753
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1168.jpg,1.7,60.0,20.761245674740486
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1169.jpg,1.75,60.0,19.591836734693878
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1170.jpg,1.65,56.0,20.569329660238754
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1171.jpg,1.57,47.0,19.067710657633167
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1172.jpg,1.6,62.0,24.218749999999996
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1173.jpg,1.8,65.0,20.061728395061728
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1174.jpg,1.62,46.0,17.527815881725342
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1175.jpg,1.56,37.0,15.203813280736357
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1176.jpg,1.75,59.0,19.26530612244898
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1177.jpg,1.78,63.0,19.883853048857468
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1178.jpg,1.53,41.0,17.51463112478107
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1179.jpg,1.8,64.0,19.753086419753085
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1180.jpg,1.7,67.0,23.18339100346021
/content/gdrive/My Drive/FaceToBMI/data/asia/images/1181.jpg,1.82,64.0,19.32133800265668
